Image.v1,Label,Rights
urn:cite:hmt:e3img.E3_173v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 173 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_174r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 174 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_174v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 174 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_175r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 175 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_175v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 175 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_176r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 176 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_176v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 176 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_177r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 177 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_177v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 177 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_178r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 178 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_178v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 178 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_179r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 179 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_179v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 179 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_180r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 180 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_180v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 180 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_181r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 181 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_181v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 181 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_182r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 182 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_182v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 182 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_183r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 183 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_183v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 183 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_184r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 184 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_184v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 184 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_185r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 185 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_185v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 185 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_186r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 186 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_186v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 186 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_187r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 187 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_187v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 187 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_188r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 188 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_188v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 188 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_189bisr.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 189bis recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_189bisv.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 189bis verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_189r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 189 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_189v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 189 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_190r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 190 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_190v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 190 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_191r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 191 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_191v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 191 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_192r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 192 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_192v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 192 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_193r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 193 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_193v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 193 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_194r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 194 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_194v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 194 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_195r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 195 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_195v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 195 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_196r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 196 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_196v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 196 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_197r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 197 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_197v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 197 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_198r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 198 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_198v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 198 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_199r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 199 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_199v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 199 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_200r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 200 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_200v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 200 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_201r_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 201r- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_201v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 201 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_202r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 202 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_202v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 202 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_203r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 203 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_203v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 203 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_204r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 204 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_204v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 204 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_205r_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 205r- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_205v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 205 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_206r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 206 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_206v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 206 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_207r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 207 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_207r_r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 207r- recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_207v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 207 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_208r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 208 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_208v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 208 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_209r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 209 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_209v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 209 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_210r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 210 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_210v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 210 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_211r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 211 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_211v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 211 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_212r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 212 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_212v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 212 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_213r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 213 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_213v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 213 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_214r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 214 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_214v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 214 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_215r.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 215 recto",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
urn:cite:hmt:e3img.E3_215v.v1,"Composite RGB image of manuscript E3, Escorialensis 291 (Υ.i.1): overview of folio 215 verso",Creative Commons Attribution-NonCommercial-ShareAlike 3.0 Unported License.
